developer,year,Cantidad,% free to play
toparcadeapps,2016.0,2,0.00 %
topware interactive,2013.0,1,0.00 %
topware interactive,2017.0,2,0.00 %
toposim,2016.0,5,0.00 %
toposim,2017.0,21,0.00 %
topstitch games,2018.0,1,0.00 %
torch60,2017.0,1,0.00 %
torched hill,2016.0,1,0.00 %
tordrix games,2017.0,1,0.00 %
torii-games,2016.0,1,0.00 %
torn banner studios,2012.0,1,0.00 %
torn banner studios,2013.0,1,0.00 %
torn banner studios,2014.0,1,0.00 %
torn banner studios,2016.0,1,0.00 %
torque studios,2016.0,1,0.00 %
torreng labs,2016.0,2,0.00 %
torrunt,2017.0,1,0.00 %
tortishka,2017.0,1,0.00 %
tortuga team,2014.0,2,0.00 %
tortuga team,2015.0,1,0.00 %
torus games,2000.0,1,0.00 %
torus games,2017.0,1,0.00 %
total battery,2017.0,1,0.00 %
total eclipse,2011.0,1,0.00 %
total eclipse p.c.,2011.0,1,0.00 %
total mayhem games,2017.0,1,0.00 %
total monkery,2015.0,1,0.00 %
totaldistraction,2017.0,1,0.00 %
totally games,1994.0,1,0.00 %
totally games,1997.0,1,0.00 %
totally games,1999.0,1,0.00 %
totallynotreptillian,2016.0,1,0.00 %
totem games,2009.0,2,0.00 %
totem games,2011.0,2,0.00 %
totem games,2012.0,1,0.00 %
totem games,2015.0,1,0.00 %
totem games,2016.0,1,0.00 %
totem games,2017.0,4,0.00 %
totem studio,2015.0,1,0.00 %
totem games,2011.0,1,0.00 %
toucan studio,2016.0,2,0.00 %
touch orchestra,2016.0,1,0.00 %
touchtilt games,2017.0,1,0.00 %
touchfight games llc,2015.0,1,0.00 %
touz,2014.0,1,0.00 %
tower up studios,2017.0,4,0.00 %
toxic dog,2017.0,1,0.00 %
toxic games,2012.0,1,0.00 %
toxic games,2013.0,1,0.00 %
toxic games,2014.0,1,0.00 %
toxtronyx,2011.0,1,0.00 %
toyman interactive,2016.0,2,0.00 %
"toyman interactive,alawar entertainment",2015.0,2,0.00 %
"toyman,creobit",2017.0,1,0.00 %
toys for bob,1992.0,1,0.00 %
"tozai games, inc.,o-two inc.",2017.0,2,0.00 %
tradosoft,2017.0,1,0.00 %
tragnarion studios,2014.0,2,0.00 %
trains &amp; drivers,2017.0,3,0.00 %
trainwreck games,2017.0,1,0.00 %
transcendent games,2014.0,1,0.00 %
transhuman design,2013.0,1,0.00 %
transhuman design,2016.0,1,0.00 %
transhuman design,2017.0,1,0.00 %
"trapdoor games,hot cross games",2016.0,1,0.00 %
trapdoor inc.,2012.0,1,0.00 %
trapped team,2017.0,2,50.00 %
traptics,2014.0,1,0.00 %
traptics,2017.0,1,0.00 %
trashmasters,2011.0,1,0.00 %
trav nash,2015.0,1,100.00 %
traveller's tales,2008.0,2,0.00 %
traveller's tales,2010.0,1,0.00 %
traveller's tales,2011.0,2,0.00 %
traveller's tales,2012.0,2,0.00 %
traveller's tales,2013.0,2,0.00 %
traveller's tales,2014.0,1,0.00 %
traveller's tales,2017.0,1,0.00 %
"traveller's tales,feral interactive (mac)",2009.0,1,0.00 %
"traveller's tales,feral interactive (mac)",2014.0,4,0.00 %
"traveller's tales,tt games",2016.0,2,0.00 %
"traveller's tales,tt games",2017.0,1,0.00 %
"traveller's tales,tt games,feral interactive (mac)",2016.0,24,4.17 %
travian games gmbh,2015.0,2,0.00 %
"travis forkner,will nations,hailee ammons",2017.0,1,100.00 %
travis miller,2017.0,1,0.00 %
trazzy entertainment,2015.0,7,0.00 %
trazzy entertainment,2016.0,2,0.00 %
trazzy entertainment,2017.0,1,0.00 %
treasure,2014.0,1,0.00 %
tree men games,2017.0,3,0.00 %
treefortress games,2014.0,1,0.00 %
treefortress games,2015.0,3,0.00 %
treehouse ltd,2014.0,1,0.00 %
treetop crew,2016.0,1,0.00 %
treexy,2017.0,1,0.00 %
"trek industries, inc",2013.0,1,0.00 %
"trek industries, inc",2015.0,1,0.00 %
"trek industries, inc",2016.0,2,0.00 %
"trek industries, inc,spiral game studios",2016.0,1,0.00 %
trend redaktions- und verlagsgesellschaft mbh,2016.0,2,0.00 %
trend redaktions- und verlagsgesellschaft mbh,2017.0,1,0.00 %
"trend, soft-pro",2014.0,1,0.00 %
trendy entertainment,2011.0,8,0.00 %
trendy entertainment,2012.0,16,0.00 %
trendy entertainment,2013.0,1,0.00 %
trendy entertainment,2017.0,7,14.29 %
trenton ng,2015.0,1,0.00 %
trerplay,2016.0,1,0.00 %
trerplay,2017.0,1,0.00 %
trese brothers,2014.0,2,0.00 %
trese brothers,2015.0,1,0.00 %
trese brothers,2017.0,1,0.00 %
treyarch,2008.0,1,0.00 %
treyarch,2010.0,1,0.00 %
treyarch,2011.0,4,0.00 %
treyarch,2012.0,1,0.00 %
treyarch,2013.0,28,0.00 %
treyarch,2014.0,8,0.00 %
treyarch,2015.0,3,0.00 %
treyarch,2016.0,2,0.00 %
treyarch,2017.0,2,0.00 %
tri-coastal games,2017.0,1,0.00 %
trial &amp; error,2015.0,1,0.00 %
triangle studios,2015.0,5,0.00 %
triangle studios,2017.0,5,0.00 %
tribal dreams,1998.0,1,0.00 %
tribe studios,2014.0,1,100.00 %
"tribe tea,stas shostak,evgeniy yudin,alexzander protasenya,ruslan viter",2016.0,1,0.00 %
"tribe tea,stas shostak,evgeniy yudin,alexzander protasenya,ruslan viter",2017.0,1,0.00 %
tribeflame,2016.0,1,0.00 %
tribute games inc.,2012.0,1,0.00 %
tribute games inc.,2014.0,1,0.00 %
tribute games inc.,2015.0,1,0.00 %
tribute games inc.,2016.0,1,0.00 %
tribute games inc.,2017.0,2,0.00 %
trichotomy,2016.0,1,0.00 %
trickjump games ltd,2018.0,1,0.00 %
trickstar games,2006.0,1,0.00 %
trickstar games,2012.0,9,0.00 %
trickster arts,2014.0,2,0.00 %
trickster face,2014.0,1,0.00 %
tricktale,2012.0,1,0.00 %
trident game studio,2016.0,1,0.00 %
trident game studio,2017.0,2,0.00 %
triger mountain,2016.0,1,0.00 %
trilith entertainment ltd,2017.0,1,100.00 %
trilobyte games,1993.0,1,0.00 %
trilobyte games,1995.0,1,0.00 %
"trine studios,g3 community patch team,mad vulture games",2011.0,1,0.00 %
trinity team srls,2017.0,1,0.00 %
trinket studios,2017.0,2,0.00 %
trino games,2017.0,1,0.00 %
trinoteam,2011.0,1,0.00 %
trion worlds,2013.0,1,100.00 %
trion worlds,2014.0,4,0.00 %
trion worlds,2015.0,2,50.00 %
trion worlds,2016.0,7,14.29 %
trion worlds,2017.0,11,0.00 %
"trion worlds, inc.",2014.0,4,25.00 %
"trion worlds, inc.",2016.0,3,0.00 %
triple eh?,2016.0,1,0.00 %
triple lasers,2015.0,1,0.00 %
triple rush games,2017.0,2,0.00 %
triple tree studio,2017.0,1,0.00 %
triple rush games,2017.0,1,0.00 %
triple-star studio,2016.0,2,0.00 %
triple-star studio,2017.0,3,0.00 %
"triple-star studio,rock path collective",2016.0,1,0.00 %
triple.b.titles,2013.0,1,0.00 %
triplebrick,2016.0,1,0.00 %
tripwire interactive,2006.0,1,0.00 %
tripwire interactive,2009.0,2,0.00 %
tripwire interactive,2010.0,3,0.00 %
tripwire interactive,2011.0,3,0.00 %
tripwire interactive,2012.0,7,0.00 %
tripwire interactive,2013.0,3,0.00 %
tripwire interactive,2014.0,2,0.00 %
tripwire interactive,2016.0,1,0.00 %
"tripwire interactive,anti matter games",2013.0,1,0.00 %
"tripwire interactive,kernow interactive",2016.0,1,100.00 %
triskell interactive,2015.0,1,0.00 %
"tristan begin,caleb klomparens",2017.0,1,0.00 %
trite games,2016.0,1,0.00 %
triumph studios,2014.0,1,0.00 %
triumph studios,2015.0,1,0.00 %
"triumph studios,virtual programming",2007.0,1,0.00 %
"triumph studios,virtual programming",2008.0,1,0.00 %
"triumph studios,virtual programming",2009.0,1,0.00 %
triverske,2015.0,1,0.00 %
triverske,2016.0,1,0.00 %
triverske,2017.0,1,0.00 %
troika games,2004.0,1,0.00 %
trokardia,2018.0,1,0.00 %
true illusion software,2016.0,1,0.00 %
truethought,2009.0,1,0.00 %
try this at home,2017.0,1,0.00 %
tryzna83,2016.0,1,0.00 %
tryzna83,2017.0,1,0.00 %
träumendes mädchen,2017.0,3,66.67 %
tsunehiko shimazu,2017.0,1,0.00 %
tuesday society,2015.0,1,0.00 %
tundra games ltd,2017.0,1,0.00 %
tuomo laine,2014.0,1,100.00 %
tuomo laine,2015.0,1,0.00 %
tuomo laine,2017.0,2,0.00 %
tuque games,2016.0,2,50.00 %
turbo pixel studios,2014.0,1,0.00 %
turbo tape games,2012.0,2,0.00 %
turbo tape games,2017.0,1,0.00 %
turbulent designs,2017.0,2,0.00 %
turbulon interactive,2016.0,1,0.00 %
turmoil games,2015.0,1,0.00 %
turning wheel llc,2015.0,1,0.00 %
turnopia,2014.0,1,0.00 %
turnopia,2016.0,1,0.00 %
turnopia,2017.0,1,0.00 %
turtle cream,2012.0,1,0.00 %
turtle cream &amp; pokpoong games,2013.0,1,0.00 %
"turtle cream,pokpoong games",2014.0,1,0.00 %
turtle rock studios,2015.0,3,33.33 %
turtle sandbox llc,2015.0,1,0.00 %
"turupawn,ceteco,bobbyliciou5,morghan831,immac",2017.0,1,0.00 %
tusha works,2017.0,1,0.00 %
tusky games,2017.0,1,0.00 %
tuttifrutti interactive,2017.0,3,0.00 %
tuwi michael nannings,2016.0,1,100.00 %
tvee games,2017.0,1,0.00 %
twelve games,2014.0,1,0.00 %
twelve games,2015.0,1,0.00 %
twelve tiles,2015.0,2,0.00 %
twice circled,2015.0,1,0.00 %
twice circled,2016.0,1,0.00 %
twindrills,2015.0,1,0.00 %
twisted pixel games,2009.0,4,0.00 %
twisted pixel games,2013.0,1,0.00 %
twisted pixel games,2014.0,1,0.00 %
twistplay,2017.0,1,0.00 %
"twistplay,rodeo games",2015.0,2,0.00 %
two desperados,2014.0,1,0.00 %
two desperados,2015.0,1,0.00 %
two mammoths,2017.0,1,0.00 %
two man army games l.l.c,2016.0,2,0.00 %
two tribes,2010.0,2,0.00 %
two tribes,2011.0,1,0.00 %
two tribes,2013.0,1,0.00 %
two tribes,2016.0,1,0.00 %
two thousand and one entertainment studio,2017.0,1,0.00 %
"ty taylor and mario castañeda,the quantum astrophysicists guild",2013.0,1,0.00 %
tydecon games,2017.0,1,0.00 %
"tyler myers,justin wolf",2016.0,1,0.00 %
"tyler paulley,devin rataiczak",2017.0,1,0.00 %
tyler pomplon,2017.0,1,0.00 %
"tyler rogers,david colson",2017.0,1,100.00 %
tyler stansfield jaggers,2017.0,1,0.00 %
tyler warren,2015.0,1,0.00 %
tymon zgainski,2015.0,1,0.00 %
tyrone hunt,2016.0,1,0.00 %
tzar leonardi,2017.0,1,100.00 %
u game me,2016.0,1,0.00 %
u-play online,2016.0,1,0.00 %
u-play online,2017.0,1,0.00 %
u.s. army,2015.0,1,0.00 %
u24 solutions,2017.0,1,0.00 %
uaa software,2016.0,1,0.00 %
"ubiart montpellier,feral interactive (mac)",2012.0,1,0.00 %
ud,2015.0,1,100.00 %
ufo crash games,2016.0,1,0.00 %
uig international gmbh,2014.0,1,0.00 %
ultra ultra,2017.0,1,0.00 %
umeo studios,2017.0,1,0.00 %
unbalance corporation,2015.0,1,0.00 %
"unbalance corporation,rémi coulom sas",2016.0,1,0.00 %
undead,2015.0,1,0.00 %
uniocs,2017.0,1,0.00 %
unit9,2015.0,1,0.00 %
"unknown games,m2 co.,ltd",2016.0,2,0.00 %
urse games,2007.0,1,0.00 %
urse games,2008.0,1,0.00 %
urse games,2010.0,1,0.00 %
urse games,2015.0,1,0.00 %
usamsterdamn,2016.0,1,0.00 %
uuuu interactive,2016.0,1,0.00 %
uber entertainment,2011.0,1,0.00 %
uber entertainment,2012.0,1,100.00 %
uber entertainment,2014.0,2,0.00 %
uber entertainment,2015.0,1,0.00 %
ubisoft,2003.0,2,0.00 %
ubisoft,2004.0,1,0.00 %
ubisoft,2005.0,1,0.00 %
ubisoft,2007.0,2,0.00 %
ubisoft,2010.0,1,0.00 %
ubisoft,2014.0,7,0.00 %
ubisoft,2015.0,1,0.00 %
ubisoft,2016.0,20,0.00 %
ubisoft,2017.0,11,0.00 %
ubisoft  shanghaï,2009.0,1,0.00 %
ubisoft  shanghaï,2012.0,1,0.00 %
ubisoft - san francisco,2012.0,114,0.00 %
ubisoft - san francisco,2013.0,116,0.00 %
ubisoft - san francisco,2014.0,266,0.00 %
ubisoft - san francisco,2015.0,248,0.00 %
ubisoft - san francisco,2016.0,247,0.00 %
ubisoft - san francisco,2017.0,269,0.00 %
"ubisoft annecy,ubisoft montpellier,ubisoft kiev",2016.0,2,0.00 %
"ubisoft annecy,ubisoft montpellier,ubisoft kiev",2017.0,3,0.00 %
"ubisoft annecy,ubisoft montpellier,ubisoft kiev,ubisoft belgrade",2017.0,1,0.00 %
ubisoft blue byte studio,2005.0,1,0.00 %
"ubisoft bulgaria,ubisoft montpellier",2007.0,1,0.00 %
ubisoft entertainment,2016.0,3,0.00 %
ubisoft entertainment,2017.0,1,100.00 %
ubisoft montpellier,2011.0,1,0.00 %
ubisoft montpellier,2014.0,1,0.00 %
ubisoft montreal,2005.0,2,0.00 %
ubisoft montreal,2006.0,2,0.00 %
ubisoft montreal,2008.0,4,0.00 %
ubisoft montreal,2010.0,4,0.00 %
ubisoft montreal,2011.0,2,0.00 %
ubisoft montreal,2012.0,5,0.00 %
ubisoft montreal,2013.0,13,0.00 %
ubisoft montreal,2014.0,12,0.00 %
ubisoft montreal,2015.0,2,50.00 %
ubisoft montreal,2016.0,24,0.00 %
ubisoft montreal,2017.0,24,0.00 %
"ubisoft montreal, massive entertainment, and ubisoft shanghai",2012.0,1,0.00 %
"ubisoft montreal, massive entertainment, and ubisoft shanghai",2013.0,1,0.00 %
"ubisoft montreal, red storm, shanghai, toronto, kiev",2014.0,2,0.00 %
"ubisoft montreal, red storm, shanghai, toronto, kiev",2015.0,3,0.00 %
"ubisoft montreal,ubisoft quebec,ubisoft toronto,blue byte",2017.0,2,0.00 %
"ubisoft paris,red storm entertainment",2012.0,3,0.00 %
"ubisoft paris,red storm entertainment",2013.0,2,0.00 %
"ubisoft paris,ubisoft annecy,ubisoft bucharest,ubisoft montpellier,ubisoft milan,reflections",2017.0,3,0.00 %
"ubisoft paris,ubisoft annecy,ubisoft bucharest,ubisoft montpellier,ubisoft milan,reflections,ubisoft belgrade",2017.0,2,0.00 %
"ubisoft paris,ubisoft pune",2016.0,1,0.00 %
ubisoft pune,2017.0,1,0.00 %
"ubisoft quebec, in collaboration with ubisoft annecy, bucharest, kiev, montreal, montpellier, shanghai, singapore, sofia, toronto studios",2015.0,7,28.57 %
"ubisoft quebec, in collaboration with ubisoft annecy, bucharest, kiev, montreal, montpellier, shanghai, singapore, sofia, toronto studios",2016.0,3,0.00 %
ubisoft reflections,2007.0,1,0.00 %
ubisoft romania,2007.0,1,0.00 %
ubisoft romania,2008.0,1,0.00 %
ubisoft san francisco,2012.0,1,0.00 %
ubisoft san francisco,2017.0,5,0.00 %
ubisoft sofia,2014.0,2,0.00 %
"ubisoft sofia,ubisoft kiev",2015.0,6,0.00 %
ubisoft toronto,2013.0,3,0.00 %
"ugly beard games, llc",2016.0,2,0.00 %
ultima games,2016.0,1,100.00 %
ultima games,2017.0,1,0.00 %
ultimacj productions,2017.0,1,0.00 %
ultimate glitch,2017.0,1,0.00 %
ultra runaway games,2013.0,1,0.00 %
ultrabit,2017.0,1,100.00 %
ultraint,2017.0,1,0.00 %
ultravision interactive,2014.0,1,0.00 %
ulysses games,2009.0,1,0.00 %
"umberto parisi (rmonic79),amedeo vasaturo (meovas)",2017.0,1,0.00 %
umbu games,2016.0,1,0.00 %
umix,2014.0,1,0.00 %
"umix studios,cyanide",2014.0,1,0.00 %
"umix studios,cyanide",2017.0,1,0.00 %
unnaturalism inc.,2017.0,1,0.00 %
unbound creations,2013.0,1,0.00 %
unbound creations,2016.0,1,0.00 %
unbound creations,2017.0,1,0.00 %
uncaged studios,2016.0,1,0.00 %
uncle frost team,2017.0,2,0.00 %
undead labs,2013.0,2,0.00 %
undead labs,2014.0,1,0.00 %
undead labs,2015.0,3,0.00 %
undead yeti software,2015.0,1,0.00 %
under the bridge,2017.0,1,0.00 %
undermax games,2017.0,3,33.33 %
underbite games,2016.0,1,0.00 %
undercoders,2016.0,1,0.00 %
underdog games,2015.0,1,100.00 %
underflow studios,2016.0,1,0.00 %
unexevo,2015.0,2,0.00 %
unfinished pixel,2014.0,1,0.00 %
unicorn games studio,2009.0,1,0.00 %
unicorn games studio,2010.0,1,0.00 %
"unicube,team 17 digital ltd",2016.0,1,0.00 %
unigine corp.,2012.0,2,0.00 %
unigine llc.,2012.0,1,0.00 %
unika games,2016.0,4,0.00 %
unikgame,2017.0,1,0.00 %
union workshop,2015.0,1,0.00 %
union workshop,2016.0,2,0.00 %
union workshop,2017.0,1,0.00 %
unique development studios ab,1997.0,1,0.00 %
"uniquegames,greencode",2017.0,1,0.00 %
united front games,2012.0,21,0.00 %
united front games,2013.0,5,0.00 %
"united front games,feral interactive (mac)",2014.0,1,0.00 %
united independent entertainment gmbh,2003.0,1,0.00 %
united independent entertainment gmbh,2004.0,1,0.00 %
united independent entertainment gmbh,2013.0,2,0.00 %
united independent entertainment gmbh,2014.0,5,0.00 %
united independent entertainment gmbh,2015.0,2,0.00 %
united independent entertainment gmbh,2016.0,10,0.00 %
united independent entertainment gmbh,2017.0,1,0.00 %
"united independent entertainment gmbh,actalogic",2010.0,1,0.00 %
"united independent entertainment gmbh,actalogic",2011.0,1,0.00 %
unitedindie,2016.0,1,0.00 %
universe,2016.0,1,0.00 %
uniworlds game studios,2015.0,1,0.00 %
unknown hero,2017.0,1,0.00 %
unknown indie devs,2017.0,1,0.00 %
unknown worlds entertainment,2006.0,1,100.00 %
unknown worlds entertainment,2012.0,1,0.00 %
unknown worlds entertainment,2014.0,2,0.00 %
unknown worlds entertainment,2016.0,3,0.00 %
unknown worlds entertainment,2017.0,2,0.00 %
unlikely rogue,2016.0,1,0.00 %
unlok,2016.0,1,0.00 %
unnamed fiasco team,2016.0,1,0.00 %
unnyhog,2017.0,2,50.00 %
unosquare,2016.0,1,0.00 %
unphysical machinery,2017.0,1,0.00 %
unreal software,2004.0,1,100.00 %
unruly attractions,2015.0,1,0.00 %
unruly attractions,2017.0,1,0.00 %
unseen kingdom studios,2016.0,1,0.00 %
untame,2015.0,1,0.00 %
"untame,the future sound of london",2015.0,1,0.00 %
unterrainer informatik og,2015.0,1,0.00 %
untouch,2015.0,1,0.00 %
unwonted studios,2015.0,1,100.00 %
up multimedia,2014.0,1,0.00 %
upercon studio,2017.0,1,0.00 %
upineleed,2017.0,1,0.00 %
upper byte,2013.0,1,0.00 %
upper byte,2016.0,1,0.00 %
upper byte studio,2014.0,1,0.00 %
upper class walrus,2015.0,1,0.00 %
"upper one games,e-line media",2014.0,1,0.00 %
"upper one games,e-line media",2015.0,2,0.00 %
uppercut games pty ltd,2014.0,1,0.00 %
uppercut games pty ltd,2015.0,2,0.00 %
uppercut games pty ltd,2017.0,1,0.00 %
upturn games,2017.0,1,100.00 %
urban games,2014.0,1,0.00 %
urban games,2015.0,1,0.00 %
urbanscan,1998.0,1,0.00 %
urbanscan,2015.0,4,0.00 %
urchin games,2011.0,1,0.00 %
urchin games,2016.0,1,0.00 %
urchin games,2017.0,1,0.00 %
uroborostudio,2017.0,3,33.33 %
uruca game studio,2017.0,4,0.00 %
"urvogel games, llc",2017.0,2,0.00 %
useless machines,2016.0,1,0.00 %
utopia dream entertainment alliance (pty) ltd - south africa,2016.0,1,100.00 %
utopian world of sandwiches,2014.0,1,0.00 %
uzumeya,2016.0,1,0.00 %
v-axys,2014.0,1,0.00 %
"v34d4r,egor magurin",2017.0,1,0.00 %
"v34d4r,yolick",2017.0,1,0.00 %
v5 play,2012.0,1,0.00 %
v7 entertainment inc.,2017.0,1,0.00 %
van cubo,2016.0,1,0.00 %
vanight,2017.0,1,0.00 %
vb studio,2017.0,2,0.00 %
vdo games,2015.0,2,0.00 %
vdo games,2016.0,3,0.00 %
veao simulations,2015.0,1,0.00 %
vgstudio,2015.0,1,0.00 %
vgstudio,2016.0,3,0.00 %
vgstudio,2017.0,4,0.00 %
vhs glitch,2016.0,1,0.00 %
"vi games llc,ivan buderkrvych",2017.0,1,0.00 %
vi games llc,2017.0,1,0.00 %
vis - visual imagination software,2014.0,2,50.00 %
vis - visual imagination software,2015.0,1,0.00 %
vis - visual imagination software,2016.0,4,25.00 %
vis - visual imagination software,2017.0,1,0.00 %
vis games,2016.0,1,0.00 %
vis interactive,1999.0,1,0.00 %
vis-games,2011.0,1,0.00 %
vis-games,2012.0,3,0.00 %
vis-games,2017.0,1,0.00 %
vitalii holiev,2017.0,1,0.00 %
vlladget,2016.0,1,0.00 %
vr designs,2010.0,1,0.00 %
vr designs,2011.0,1,0.00 %
vr designs,2012.0,1,0.00 %
vr designs,2015.0,1,0.00 %
"vrider, inc.",2017.0,1,0.00 %
vrotein,2017.0,1,0.00 %
vstep,2010.0,1,0.00 %
vstep,2011.0,2,0.00 %
vstep,2012.0,2,0.00 %
vstep,2013.0,1,0.00 %
vaclav hudec,2016.0,1,100.00 %
vadim ledyaev,2016.0,1,0.00 %
"vadim ledyaev,andrew vedernikov",2016.0,1,0.00 %
vadim silvestrov,2017.0,1,0.00 %
vadjra,2017.0,1,0.00 %
vae victis games,2016.0,2,50.00 %
vagabond dog,2014.0,2,50.00 %
vagabond dog,2017.0,1,0.00 %
"vagabond dog,degica",2015.0,1,0.00 %
"vagabond dog,laser destroyer team",2014.0,1,0.00 %
valera entertainment,2017.0,1,0.00 %
valhalla cats,2015.0,2,0.00 %
valiant interactive,2016.0,1,0.00 %
valkyria games,2017.0,1,0.00 %
valkyria studios,2016.0,1,0.00 %
"valkyrie entertainment, llc",2017.0,1,100.00 %
valorware,2012.0,1,0.00 %
valorware,2016.0,1,0.00 %
valravn games,2017.0,1,0.00 %
valsar,2015.0,1,0.00 %
valusoft,2011.0,1,0.00 %
valusoft,2015.0,1,0.00 %
valut,2017.0,1,0.00 %
valve,1998.0,1,0.00 %
valve,1999.0,1,0.00 %
valve,2000.0,2,0.00 %
valve,2001.0,1,0.00 %
valve,2003.0,1,0.00 %
valve,2004.0,5,0.00 %
valve,2005.0,1,0.00 %
valve,2006.0,2,0.00 %
valve,2007.0,3,33.33 %
valve,2008.0,1,0.00 %
valve,2009.0,1,0.00 %
valve,2010.0,2,50.00 %
valve,2011.0,1,0.00 %
valve,2012.0,2,0.00 %
valve,2014.0,7,0.00 %
valve,2016.0,1,100.00 %
valve,2017.0,2,0.00 %
"valve,kadokawa",2016.0,1,100.00 %
vanguard games,2010.0,1,0.00 %
vanguard games,2011.0,1,0.00 %
"vanguard games,343 industries",2014.0,1,0.00 %
vantage games,2016.0,1,0.00 %
varagtp,2015.0,2,0.00 %
varagtp,2016.0,3,0.00 %
varagtp,2017.0,5,0.00 %
varia games,2015.0,1,0.00 %
varia games,2017.0,1,0.00 %
variable state,2016.0,2,0.00 %
varkian empire,2016.0,2,0.00 %
vasara entertainment,2015.0,1,0.00 %
vashta entertainment,2017.0,1,100.00 %
vasiliy kostin,2016.0,1,0.00 %
"vasily voronkov,ryan joseph,peter kosyh",2015.0,1,100.00 %
vast studios,2017.0,2,0.00 %
vault interactive,2016.0,1,0.00 %
"vblank entertainment, inc.",2014.0,1,0.00 %
vector arcade,2016.0,1,0.00 %
vector games,2014.0,1,0.00 %
vector unit,2014.0,1,0.00 %
vector unit,2016.0,1,0.00 %
vectorpark,2015.0,1,0.00 %
"vectorpark, inc.",2009.0,1,0.00 %
vedanta team,2017.0,1,0.00 %
vega play,2016.0,1,0.00 %
veibyn,2015.0,1,0.00 %
veibyn,2017.0,1,0.00 %
vendel games,2016.0,1,0.00 %
vendel games,2017.0,2,0.00 %
vennril,2016.0,1,0.00 %
venomyth game studio,2017.0,1,0.00 %
ventura science,2017.0,2,0.00 %
venture moon industries,2016.0,1,0.00 %
venugopalan sreedharan,2016.0,1,0.00 %
"vermont software studios,llc",2014.0,1,0.00 %
vernacular games,2016.0,1,0.00 %
versus system,2016.0,2,0.00 %
versus system,2017.0,1,0.00 %
"vertex games, s.c.",2015.0,1,0.00 %
vertex pop,2015.0,1,0.00 %
vertex pop,2017.0,1,0.00 %
"vertex pop,robby duguay",2015.0,1,0.00 %
"vertex pop,robby duguay",2017.0,1,0.00 %
vertexity studio,2017.0,1,0.00 %
vertical skull games,2016.0,1,0.00 %
vertigo games,2015.0,1,0.00 %
vertigo games,2016.0,2,0.00 %
vertigo games america,2016.0,6,16.67 %
vertigo gaming,2015.0,1,0.00 %
vertigo gaming inc.,2010.0,1,0.00 %
vertigo gaming inc.,2013.0,1,0.00 %
vertigo gaming inc.,2017.0,2,0.00 %
verto studio llc,2015.0,1,0.00 %
very simple idea studios,2015.0,1,0.00 %
verymax,2017.0,4,0.00 %
"vex studios, llc",2016.0,1,100.00 %
vexed enigma,2015.0,1,0.00 %
vexed enigma,2016.0,3,0.00 %
vexed enigma,2017.0,2,0.00 %
vexel games,2014.0,1,0.00 %
viwo games,2014.0,1,0.00 %
viacheslav bushuev,2017.0,1,0.00 %
vibe avenue,2016.0,1,0.00 %
vibrant core,2016.0,1,0.00 %
vicabo gmbh,2017.0,1,0.00 %
vicious cycle software,2015.0,2,0.00 %
vicious cycle software,2016.0,11,9.09 %
"vicious cycle software, inc.",2011.0,1,0.00 %
vicrusenpai,2017.0,1,0.00 %
"victor solodilov,denis novikov",2015.0,1,0.00 %
victorian clambake,2017.0,1,0.00 %
victory works,2013.0,1,0.00 %
victory works,2014.0,4,0.00 %
victory works,2015.0,1,0.00 %
victory works,2016.0,3,0.00 %
victory works,2017.0,2,0.00 %
vidan design,2016.0,10,0.00 %
vidas salavejus,2016.0,5,0.00 %
vidas salavejus,2017.0,2,0.00 %
videocult,2017.0,2,0.00 %
videojuegos fermín,2017.0,2,50.00 %
vidroid,2017.0,2,0.00 %
viewapp,2014.0,1,0.00 %
viewapp,2015.0,2,0.00 %
"viewapp,mr-software gbr",2014.0,1,0.00 %
vifth floor,2016.0,5,0.00 %
vigil games,2010.0,1,0.00 %
vigilant addiction studios,2014.0,2,0.00 %
vigilant addiction studios,2015.0,1,0.00 %
viistopro,2017.0,1,0.00 %
viking tao,2016.0,1,100.00 %
viktor chlumský,2016.0,1,0.00 %
vile monarch,2016.0,3,0.00 %
